display_name,yahoo_symbol,exchange,type,company_name
ORKLAINDIA,ORKLAINDIA.BO,BSE,equity,Orkla India Limited
OSWALGREEN,OSWALGREEN.BO,BSE,equity,Oswal Greentech Limited
PACEDIGITK,PACEDIGITK.BO,BSE,equity,Pace Digitek Limited
PALREDTEC,PALREDTEC.BO,BSE,equity,Palred Technologies Limited
PARACABLES,PARACABLES.BO,BSE,equity,Paramount Communications Limited
PARAS,PARAS.BO,BSE,equity,Paras Defence and Space Technologies Limited
PARKHOSPS,PARKHOSPS.BO,BSE,equity,Park Medi World Limited
PARSVNATH,PARSVNATH.BO,BSE,equity,Parsvnath Developers Limited
PATELENG,PATELENG.BO,BSE,equity,Patel Engineering Limited
PATELRMART,PATELRMART.BO,BSE,equity,Patel Retail Limited
PAVNAIND,PAVNAIND.BO,BSE,equity,Pavna Industries Limited
PEARLPOLY,PEARLPOLY.BO,BSE,equity,Pearl Polymers Limited
PENINLAND,PENINLAND.BO,BSE,equity,Peninsula Land Limited
PFC,PFC.BO,BSE,equity,Power Finance Corporation Limited
PFS,PFS.BO,BSE,equity,PTC India Financial Services Limited
PGIL,PGIL.BO,BSE,equity,Pearl Global Industries Limited
PIDILITIND,PIDILITIND.BO,BSE,equity,Pidilite Industries Limited
PIIND,PIIND.BO,BSE,equity,PI Industries Limited
PILANIINVS,PILANIINVS.BO,BSE,equity,Pilani Investment and Industries Corporation Limited
PILITA,PILITA.BO,BSE,equity,PIL ITALICA LIFESTYLE LIMITED
PINELABS,PINELABS.BO,BSE,equity,Pine Labs Limited
PIONEEREMB,PIONEEREMB.BO,BSE,equity,Pioneer Embroideries Limited
PITTIENG,PITTIENG.BO,BSE,equity,Pitti Engineering Limited
PIXTRANS,PIXTRANS.BO,BSE,equity,Pix Transmissions Limited
PLAZACABLE,PLAZACABLE.BO,BSE,equity,Plaza Wires Limited
PNBGILTS,PNBGILTS.BO,BSE,equity,PNB Gilts Limited
PNBHOUSING,PNBHOUSING.BO,BSE,equity,PNB Housing Finance Limited
PNCINFRA,PNCINFRA.BO,BSE,equity,PNC Infratech Limited
POCL,POCL.BO,BSE,equity,Pondy Oxides & Chemicals Limited
POKARNA,POKARNA.BO,BSE,equity,Pokarna Limited
POLICYBZR,POLICYBZR.BO,BSE,equity,PB Fintech Limited
POLYMED,POLYMED.BO,BSE,equity,Poly Medicure Limited
PONNIERODE,PONNIERODE.BO,BSE,equity,Ponni Sugars (Erode) Limited
PPL,PPL.BO,BSE,equity,Prakash Pipes Limited
PPLPHARMA,PPLPHARMA.BO,BSE,equity,Piramal Pharma Limited
PRABHA,PRABHA.BO,BSE,equity,Prabha Energy Limited
PRAJIND,PRAJIND.BO,BSE,equity,Praj Industries Limited
PRAKASHSTL,PRAKASHSTL.BO,BSE,equity,Prakash Steelage Limited
PRAXIS,PRAXIS.BO,BSE,equity,Praxis Home Retail Limited
PRECAM,PRECAM.BO,BSE,equity,Precision Camshafts Limited
PRECWIRE,PRECWIRE.BO,BSE,equity,Precision Wires India Limited
PREMIERPOL,PREMIERPOL.BO,BSE,equity,Premier Polyfilm Limited
PRESTIGE,PRESTIGE.BO,BSE,equity,Prestige Estates Projects Limited
PRIMESECU,PRIMESECU.BO,BSE,equity,Prime Securities Limited
PRIMO,PRIMO.BO,BSE,equity,Primo Chemicals Limited
PRIVISCL,PRIVISCL.BO,BSE,equity,Privi Speciality Chemicals Limited
PROSTARM,PROSTARM.BO,BSE,equity,Prostarm Info Systems Limited
PRUDMOULI,PRUDMOULI.BO,BSE,equity,Prudential Sugar Corporation Limited
PTL,PTL.BO,BSE,equity,PTL Enterprises Limited
PVP,PVP.BO,BSE,equity,PVP Ventures Limited
PVTBANKADD,PVTBANKADD.BO,BSE,equity,
QPOWER,QPOWER.BO,BSE,equity,Quality Power Electrical Equipments Limited
QUADFUTURE,QUADFUTURE.BO,BSE,equity,Quadrant Future Tek Limited
QUICKHEAL,QUICKHEAL.BO,BSE,equity,Quick Heal Technologies Limited
RACLGEAR,RACLGEAR.BO,BSE,equity,RACL Geartech Limited
RADAAN,RADAAN.BO,BSE,equity,Radaan Mediaworks India Limited
RADHIKAJWE,RADHIKAJWE.BO,BSE,equity,Radhika Jeweltech Limited
RADIANTCMS,RADIANTCMS.BO,BSE,equity,Radiant Cash Management Services Limited
RADIOCITY,RADIOCITY.BO,BSE,equity,Music Broadcast Limited
RAJESHEXPO,RAJESHEXPO.BO,BSE,equity,Rajesh Exports Limited
RAJOOENG,RAJOOENG.BO,BSE,equity,Rajoo Engineers Limited
RAJRATAN,RAJRATAN.BO,BSE,equity,Rajratan Global Wire Limited
RAJSREESUG,RAJSREESUG.BO,BSE,equity,Rajshree Sugars & Chemicals Limited
RAJTV,RAJTV.BO,BSE,equity,Raj Television Network Limited
RAMAPHO,RAMAPHO.BO,BSE,equity,Rama Phosphates Limited
RAMRAT,RAMRAT.BO,BSE,equity,Ram Ratna Wires Limited
RANASUG,RANASUG.BO,BSE,equity,Rana Sugars Limited
RAYMOND,RAYMOND.BO,BSE,equity,Raymond Limited
RBA,RBA.BO,BSE,equity,Restaurant Brands Asia Limited
RBLBANK,RBLBANK.BO,BSE,equity,RBL Bank Limited
RCF,RCF.BO,BSE,equity,Rashtriya Chemicals and Fertilizers Limited
REFEX,REFEX.BO,BSE,equity,Refex Industries Limited
RELAXO,RELAXO.BO,BSE,equity,Relaxo Footwears Limited
RELCHEMQ,RELCHEMQ.BO,BSE,equity,Reliance Chemotex Industries Limited
RELIABLE,RELIABLE.BO,BSE,equity,Reliable Data Services Limited
RELIGARE,RELIGARE.BO,BSE,equity,Religare Enterprises Limited
REMSONSIND,REMSONSIND.BO,BSE,equity,Remsons Industries Limited
RENUKA,RENUKA.BO,BSE,equity,Shree Renuka Sugars Limited
REPCOHOME,REPCOHOME.BO,BSE,equity,Repco Home Finance Limited
REPRO,REPRO.BO,BSE,equity,Repro India Limited
RETAIL,RETAIL.BO,BSE,equity,JHS Svendgaard Retail Ventures Limited
RGL,RGL.BO,BSE,equity,Renaissance Global Limited
RHETAN,RHETAN.BO,BSE,equity,Rhetan TMT Limited
RHFL,RHFL.BO,BSE,equity,Reliance Home Finance Limited
RIIL,RIIL.BO,BSE,equity,Reliance Industrial Infrastructure Limited
RISHABH,RISHABH.BO,BSE,equity,Rishabh Instruments Limited
RITCO,RITCO.BO,BSE,equity,Ritco Logistics Limited
RITES,RITES.BO,BSE,equity,RITES Limited
RKDL,RKDL.BO,BSE,equity,Ravi Kumar Distilleries Limited
RKFORGE,RKFORGE.BO,BSE,equity,Ramkrishna Forgings Limited
RKSWAMY,RKSWAMY.BO,BSE,equity,R K Swamy Limited
RMDRIP,RMDRIP.BO,BSE,equity,R M Drip and Sprinklers Systems Limited
RML,RML.BO,BSE,equity,Rane (Madras) Limited
RNBDENIMS,RNBDENIMS.BO,BSE,equity,R&B Denims Limited
ROHLTD,ROHLTD.BO,BSE,equity,Royal Orchid Hotels Limited
ROML,ROML.BO,BSE,equity,Raj Oil Mills Limited
ROSSARI,ROSSARI.BO,BSE,equity,Rossari Biotech Limited
ROSSELLIND,ROSSELLIND.BO,BSE,equity,Rossell India Limited
ROTO,ROTO.BO,BSE,equity,Roto Pumps Limited
RPEL,RPEL.BO,BSE,equity,Raghav Productivity Enhancers Limited
RPGLIFE,RPGLIFE.BO,BSE,equity,RPG Life Sciences Limited
RPPINFRA,RPPINFRA.BO,BSE,equity,R.P.P. Infra Projects Limited
RPSGVENT,RPSGVENT.BO,BSE,equity,RPSG VENTURES LIMITED
RSWM,RSWM.BO,BSE,equity,RSWM Limited
RSYSTEMS,RSYSTEMS.BO,BSE,equity,R Systems International Limited
RTNINDIA,RTNINDIA.BO,BSE,equity,RattanIndia Enterprises Limited
RTNPOWER,RTNPOWER.BO,BSE,equity,RattanIndia Power Limited
RUBICON,RUBICON.BO,BSE,equity,Rubicon Research Limited
RUCHIRA,RUCHIRA.BO,BSE,equity,Ruchira Papers Limited
RUDRA,RUDRA.BO,BSE,equity,Rudra Global Infra Products Limited
RUPA,RUPA.BO,BSE,equity,Rupa & Company Limited
RUSTOMJEE,RUSTOMJEE.BO,BSE,equity,Keystone Realtors Limited
RVHL,RVHL.BO,BSE,equity,Ravinder Heights Limited
RVNL,RVNL.BO,BSE,equity,Rail Vikas Nigam Limited
RVTH,RVTH.BO,BSE,equity,Revathi Equipment India Limited
S&SPOWER,S&SPOWER.BO,BSE,equity,S&S Power Switchgears Limited
SADBHAV,SADBHAV.BO,BSE,equity,Sadbhav Engineering Limited
SADBHIN,SADBHIN.BO,BSE,equity,Sadbhav Infrastructure Project Limited
SAGCEM,SAGCEM.BO,BSE,equity,Sagar Cements Limited
SAGILITY,SAGILITY.BO,BSE,equity,SAGILITY LIMITED
SAHYADRI,SAHYADRI.BO,BSE,equity,Sahyadri Industries Limited
SAIL,SAIL.BO,BSE,equity,Steel Authority of India Limited
SAILIFE,SAILIFE.BO,BSE,equity,Sai Life Sciences Limited
SAKHTISUG,SAKHTISUG.BO,BSE,equity,Sakthi Sugars Limited
SAKSOFT,SAKSOFT.BO,BSE,equity,Saksoft Limited
SAKUMA,SAKUMA.BO,BSE,equity,Sakuma Exports Limited
SAMBHAAV,SAMBHAAV.BO,BSE,equity,Sambhaav Media Limited
SAMBHV,SAMBHV.BO,BSE,equity,Sambhv Steel Tubes Limited
SANATHAN,SANATHAN.BO,BSE,equity,Sanathan Textiles Limited
SANDHAR,SANDHAR.BO,BSE,equity,Sandhar Technologies Limited
SANDUMA,SANDUMA.BO,BSE,equity,Sandur Manganese & Iron Ores Limited
SANGHVIMOV,SANGHVIMOV.BO,BSE,equity,Sanghvi Movers Limited
SANOFICONR,SANOFICONR.BO,BSE,equity,Sanofi Consumer Healthcare India Limited
SANSERA,SANSERA.BO,BSE,equity,Sansera Engineering Limited
SANSTAR,SANSTAR.BO,BSE,equity,Sanstar Limited
SAREGAMA,SAREGAMA.BO,BSE,equity,Saregama India Limited
SARLAPOLY,SARLAPOLY.BO,BSE,equity,Sarla Performance Fibers Limited
SASKEN,SASKEN.BO,BSE,equity,Sasken Technologies Limited
SATIA,SATIA.BO,BSE,equity,Satia Industries Limited
SAURASHCEM,SAURASHCEM.BO,BSE,equity,Saurashtra Cement Limited
SBGLP,SBGLP.BO,BSE,equity,Suratwwala Business Group Limited
SBIBPB,SBIBPB.BO,BSE,equity,
SBIMIDMOM,SBIMIDMOM.BO,BSE,equity,
SBIN,SBIN.BO,BSE,equity,State Bank of India
SCHAEFFLER,SCHAEFFLER.BO,BSE,equity,Schaeffler India Limited
SCHAND,SCHAND.BO,BSE,equity,S Chand And Company Limited
SCI,SCI.BO,BSE,equity,Shipping Corporation Of India Limited
SCODATUBES,SCODATUBES.BO,BSE,equity,Scoda Tubes Limited
SCPL,SCPL.BO,BSE,equity,Sheetal Cool Products Limited
SEAMECLTD,SEAMECLTD.BO,BSE,equity,Seamec Limited
SECURKLOUD,SECURKLOUD.BO,BSE,equity,SECUREKLOUD TECHNOLOGIES LIMITED
SEJALLTD,SEJALLTD.BO,BSE,equity,Sejal Glass Limited
SELMC,SELMC.BO,BSE,equity,SEL Manufacturing Company Limited
SEMAC,SEMAC.BO,BSE,equity,Semac Construction Limited
SENCO,SENCO.BO,BSE,equity,Senco Gold Limited
SENSEXADD,SENSEXADD.BO,BSE,equity,
SENSEXIETF,SENSEXIETF.BO,BSE,equity,
SESHAPAPER,SESHAPAPER.BO,BSE,equity,Seshasayee Paper and Boards Limited
SETCO,SETCO.BO,BSE,equity,Setco Automotive Limited
SETFGOLD,SETFGOLD.BO,BSE,equity,
SGFIN,SGFIN.BO,BSE,equity,SG Finserve Limited
SGL,SGL.BO,BSE,equity,STL Global Limited
SHAH,SHAH.BO,BSE,equity,Shah Metacorp Limited
SHAILY,SHAILY.BO,BSE,equity,Shaily Engineering Plastics Limited
SHAKTIPUMP,SHAKTIPUMP.BO,BSE,equity,Shakti Pumps (India) Limited
SHALPAINTS,SHALPAINTS.BO,BSE,equity,Shalimar Paints Limited
SHANTIGEAR,SHANTIGEAR.BO,BSE,equity,Shanthi Gears Limited
SHANTIGOLD,SHANTIGOLD.BO,BSE,equity,Shanti Gold International Limited
SHAREINDIA,SHAREINDIA.BO,BSE,equity,Share India Securities Limited
SHEKHAWATI,SHEKHAWATI.BO,BSE,equity,Shekhawati Industries Limited
SHILCTECH,SHILCTECH.BO,BSE,equity,Shilchar Technologies Limited
SHIVATEX,SHIVATEX.BO,BSE,equity,Shiva Texyarn Limited
SHREDIGCEM,SHREDIGCEM.BO,BSE,equity,Shree Digvijay Cement Co.Ltd
SHREECEM,SHREECEM.BO,BSE,equity,SHREE CEMENT LIMITED
SHREEPUSHK,SHREEPUSHK.BO,BSE,equity,Shree Pushkar Chemicals & Fertilisers Limited
SHREERAMA,SHREERAMA.BO,BSE,equity,Shree Rama Multi-Tech Limited
SHREYANIND,SHREYANIND.BO,BSE,equity,Shreyans Industries Limited
SHRIPISTON,SHRIPISTON.BO,BSE,equity,Shriram Pistons & Rings Limited
SHRIRAMFIN,SHRIRAMFIN.BO,BSE,equity,Shriram Finance Limited
SHYAMCENT,SHYAMCENT.BO,BSE,equity,Shyam Century Ferrous Limited
SHYAMTEL,SHYAMTEL.BO,BSE,equity,Shyam Telecom Limited
SIEMENS,SIEMENS.BO,BSE,equity,Siemens Limited
SIGACHI,SIGACHI.BO,BSE,equity,Sigachi Industries Limited
SIGIND,SIGIND.BO,BSE,equity,Signet Industries Limited
SIGMA,SIGMA.BO,BSE,equity,Sigma Solve Limited
SIGMAADV,SIGMAADV.BO,BSE,equity,SIGMA ADVANCED SYSTEMS LIMITED
SIGNATURE,SIGNATURE.BO,BSE,equity,Signatureglobal (India) Limited
SIGNPOST,SIGNPOST.BO,BSE,equity,Signpost India Limited
SILINV,SILINV.BO,BSE,equity,SIL Investments Limited
SILVER,SILVER.BO,BSE,equity,
SILVER360,SILVER360.BO,BSE,equity,
SILVERBEES,SILVERBEES.BO,BSE,equity,
SILVERBND,SILVERBND.BO,BSE,equity,
SILVERTUC,SILVERTUC.BO,BSE,equity,Silver Touch Technologies Limited
SIRCA,SIRCA.BO,BSE,equity,Sirca Paints India Limited
SIS,SIS.BO,BSE,equity,SIS LIMITED
SKFINDIA,SKFINDIA.BO,BSE,equity,SKF India Limited
SKIPPER,SKIPPER.BO,BSE,equity,Skipper Limited
SKMEGGPROD,SKMEGGPROD.BO,BSE,equity,SKM Egg Products Export (India) Limited
SKYGOLD,SKYGOLD.BO,BSE,equity,SKY GOLD AND DIAMONDS LIMITED
SMALL250,SMALL250.BO,BSE,equity,
SMALLADD,SMALLADD.BO,BSE,equity,
SMALLCAP,SMALLCAP.BO,BSE,equity,
SMARTWORKS,SMARTWORKS.BO,BSE,equity,Smartworks Coworking Spaces Limited
SMCGLOBAL,SMCGLOBAL.BO,BSE,equity,SMC Global Securities Limited
SML100CASE,SML100CASE.BO,BSE,equity,
SMLMAH,SMLMAH.BO,BSE,equity,SML Mahindra Limited
SMLT,SMLT.BO,BSE,equity,Sarthak Metals Limited
SNXT50BETA,SNXT50BETA.BO,BSE,equity,
SOBHA,SOBHA.BO,BSE,equity,Sobha Limited
SOFTTECH,SOFTTECH.BO,BSE,equity,Softtech Engineers Limited
SOLARA,SOLARA.BO,BSE,equity,Solara Active Pharma Sciences Limited
SOLARINDS,SOLARINDS.BO,BSE,equity,Solar Industries India Limited
SOMANYCERA,SOMANYCERA.BO,BSE,equity,Somany Ceramics Limited
SONACOMS,SONACOMS.BO,BSE,equity,Sona BLW Precision Forgings Limited
SOTL,SOTL.BO,BSE,equity,Savita Oil Technologies Limited
SOUTHWEST,SOUTHWEST.BO,BSE,equity,South West Pinnacle Exploration Limited
SPANDANA,SPANDANA.BO,BSE,equity,Spandana Sphoorty Financial Limited
SPARC,SPARC.BO,BSE,equity,Sun Pharma Advanced Research Company Limited
SPECIALITY,SPECIALITY.BO,BSE,equity,Speciality Restaurants Limited
SPECTRUM,SPECTRUM.BO,BSE,equity,Spectrum Electrical Industries Limited
SPENCERS,SPENCERS.BO,BSE,equity,Spencer's Retail Limited
SPIC,SPIC.BO,BSE,equity,Southern Petrochemicals Industries Corporation  Limited
SPORTKING,SPORTKING.BO,BSE,equity,Sportking India Limited
SREEL,SREEL.BO,BSE,equity,Sreeleathers Limited
SRF,SRF.BO,BSE,equity,SRF Limited
SRM,SRM.BO,BSE,equity,SRM Contractors Limited
SSDL,SSDL.BO,BSE,equity,Saraswati Saree Depot Limited
STALLION,STALLION.BO,BSE,equity,Stallion India Fluorochemicals Limited
STAR,STAR.BO,BSE,equity,Strides Pharma Science Limited
STARCEMENT,STARCEMENT.BO,BSE,equity,Star Cement Limited
STARHEALTH,STARHEALTH.BO,BSE,equity,Star Health and Allied Insurance Company Limited
STCINDIA,STCINDIA.BO,BSE,equity,The State Trading Corporation of India Limited
STEL,STEL.BO,BSE,equity,Stel Holdings Limited
STLTECH,STLTECH.BO,BSE,equity,Sterlite Technologies Limited
STUDDS,STUDDS.BO,BSE,equity,Studds Accessories Limited
STYRENIX,STYRENIX.BO,BSE,equity,Styrenix Performance Materials Limited
SUBEXLTD,SUBEXLTD.BO,BSE,equity,Subex Limited
SUBROS,SUBROS.BO,BSE,equity,Subros Limited
SUDEEPPHRM,SUDEEPPHRM.BO,BSE,equity,Sudeep Pharma Limited
SULA,SULA.BO,BSE,equity,Sula Vineyards Limited
SUMMITSEC,SUMMITSEC.BO,BSE,equity,Summit Securities Limited
SUNDARMFIN,SUNDARMFIN.BO,BSE,equity,Sundaram Finance Limited
SUNDRMFAST,SUNDRMFAST.BO,BSE,equity,Sundram Fasteners Limited
SUNDROP,SUNDROP.BO,BSE,equity,Sundrop Brands Limited
SUNTV,SUNTV.BO,BSE,equity,Sun TV Network Limited
SUPERHOUSE,SUPERHOUSE.BO,BSE,equity,Superhouse Limited
SUPREME,SUPREME.BO,BSE,equity,Supreme Holdings & Hospitality (India) Limited
SUPREMEIND,SUPREMEIND.BO,BSE,equity,Supreme Industries Limited
SUPRIYA,SUPRIYA.BO,BSE,equity,Supriya Lifescience Limited
SURAJEST,SURAJEST.BO,BSE,equity,Suraj Estate Developers Limited
SURAJLTD,SURAJLTD.BO,BSE,equity,Suraj Limited
SURAKSHA,SURAKSHA.BO,BSE,equity,Suraksha Diagnostic Limited
SURANAT&P,SURANAT&P.BO,BSE,equity,Surana Telecom and Power Limited
SURYODAY,SURYODAY.BO,BSE,equity,Suryoday Small Finance Bank Limited
SUVEN,SUVEN.BO,BSE,equity,Suven Life Sciences Limited
SUVIDHAA,SUVIDHAA.BO,BSE,equity,Suvidhaa Infoserve Limited
SUYOG,SUYOG.BO,BSE,equity,Suyog Telematics Limited
SVPGLOB,SVPGLOB.BO,BSE,equity,SVP GLOBAL TEXTILES LIMITED
SWIGGY,SWIGGY.BO,BSE,equity,Swiggy Limited
SYNCOMF,SYNCOMF.BO,BSE,equity,Syncom Formulations (India) Limited
SYRMA,SYRMA.BO,BSE,equity,Syrma SGS Technology Limited
TANLA,TANLA.BO,BSE,equity,Tanla Platforms Limited
TARMAT,TARMAT.BO,BSE,equity,Tarmat Limited
TASTYBITE,TASTYBITE.BO,BSE,equity,Tasty Bite Eatables Limited
TATACAP,TATACAP.BO,BSE,equity,Tata Capital Limited
TATACHEM,TATACHEM.BO,BSE,equity,Tata Chemicals Limited
TATASTEEL,TATASTEEL.BO,BSE,equity,Tata Steel Limited
TBZ,TBZ.BO,BSE,equity,Tribhovandas Bhimji Zaveri Limited
TCIFINANCE,TCIFINANCE.BO,BSE,equity,TCI Finance Limited
TCPLPACK,TCPLPACK.BO,BSE,equity,TCPL Packaging Limited
TEAMLEASE,TEAMLEASE.BO,BSE,equity,Teamlease Services Limited
TECH,TECH.BO,BSE,equity,
TECHNOE,TECHNOE.BO,BSE,equity,Techno Electric & Engineering Company Limited
TECILCHEM,TECILCHEM.BO,BSE,equity,TECIL Chemicals and Hydro Power Limited
TEXMOPIPES,TEXMOPIPES.BO,BSE,equity,Texmo Pipes and Products Limited
TFL,TFL.BO,BSE,equity,Transwarranty Finance Limited
TGBHOTELS,TGBHOTELS.BO,BSE,equity,TGB Banquets And Hotels Limited
THOMASCOTT,THOMASCOTT.BO,BSE,equity,Thomas Scott (India) Limited
TIGERLOGS,TIGERLOGS.BO,BSE,equity,Tiger Logistics (India) Limited
TIIL,TIIL.BO,BSE,equity,Technocraft Industries (India) Limited
TIJARIA,TIJARIA.BO,BSE,equity,Tijaria Polypipes Limited
TIMETECHNO,TIMETECHNO.BO,BSE,equity,Time Technoplast Limited
TIMKEN,TIMKEN.BO,BSE,equity,Timken India Limited
TIPSMUSIC,TIPSMUSIC.BO,BSE,equity,Tips Music Limited
TIRUMALCHM,TIRUMALCHM.BO,BSE,equity,Thirumalai Chemicals Limited
TITAN,TITAN.BO,BSE,equity,Titan Company Limited
TMB,TMB.BO,BSE,equity,Tamilnad Mercantile Bank Limited
TMPV,TMPV.BO,BSE,equity,Tata Motors Passenger Vehicles Limited
TOP20,TOP20.BO,BSE,equity,
TORNTPHARM,TORNTPHARM.BO,BSE,equity,Torrent Pharmaceuticals Limited
TPLPLASTEH,TPLPLASTEH.BO,BSE,equity,TPL Plastech Limited
TRACXN,TRACXN.BO,BSE,equity,Tracxn Technologies Limited
TRAVELFOOD,TRAVELFOOD.BO,BSE,equity,Travel Food Services Limited
TREL,TREL.BO,BSE,equity,Transindia Real Estate Limited
TRENT,TRENT.BO,BSE,equity,Trent Limited
TRIDENT,TRIDENT.BO,BSE,equity,Trident Limited
TRITURBINE,TRITURBINE.BO,BSE,equity,Triveni Turbine Limited
TTKHLTCARE,TTKHLTCARE.BO,BSE,equity,TTK Healthcare Limited
TTKPRESTIG,TTKPRESTIG.BO,BSE,equity,TTK Prestige Limited
TTML,TTML.BO,BSE,equity,Tata Teleservices (Maharashtra) Limited
TVSELECT,TVSELECT.BO,BSE,equity,TVS Electronics Limited
TVSSCS,TVSSCS.BO,BSE,equity,TVS Supply Chain Solutions Limited
TVSSRICHAK,TVSSRICHAK.BO,BSE,equity,TVS Srichakra Limited
TVTODAY,TVTODAY.BO,BSE,equity,TV Today Network Limited
TVVISION,TVVISION.BO,BSE,equity,TV Vision Limited
UFBL,UFBL.BO,BSE,equity,United Foodbrands Limited
UFLEX,UFLEX.BO,BSE,equity,UFLEX Limited
UGARSUGAR,UGARSUGAR.BO,BSE,equity,The Ugar Sugar Works Limited
ULTRACEMCO,ULTRACEMCO.BO,BSE,equity,UltraTech Cement Limited
UMAEXPORTS,UMAEXPORTS.BO,BSE,equity,Uma Exports Limited
UMESLTD,UMESLTD.BO,BSE,equity,Usha Martin Education & Solutions Limited
UNIENTER,UNIENTER.BO,BSE,equity,Uniphos Enterprises Limited
UNIMECH,UNIMECH.BO,BSE,equity,Unimech Aerospace and Manufacturing Limited
UNIONBANK,UNIONBANK.BO,BSE,equity,Union Bank of India
UNITECH,UNITECH.BO,BSE,equity,Unitech Limited
UNITEDPOLY,UNITEDPOLY.BO,BSE,equity,United Polyfab Gujarat Limited
UNIVCABLES,UNIVCABLES.BO,BSE,equity,Universal Cables Limited
UNIVPHOTO,UNIVPHOTO.BO,BSE,equity,Universus Photo Imagings Limited
UPL,UPL.BO,BSE,equity,UPL Limited
URAVIDEF,URAVIDEF.BO,BSE,equity,Uravi Defence and Technology Limited
URJA,URJA.BO,BSE,equity,Urja Global Limited
UTIAMC,UTIAMC.BO,BSE,equity,UTI Asset Management Company Limited
UTTAMSUGAR,UTTAMSUGAR.BO,BSE,equity,Uttam Sugar Mills Limited
VAKRANGEE,VAKRANGEE.BO,BSE,equity,Vakrangee Limited
VALIANTLAB,VALIANTLAB.BO,BSE,equity,Valiant Laboratories Limited
VALIANTORG,VALIANTORG.BO,BSE,equity,Valiant Organics Limited
VARDMNPOLY,VARDMNPOLY.BO,BSE,equity,Vardhman Polytex Limited
VASCONEQ,VASCONEQ.BO,BSE,equity,Vascon Engineers Limited
VENKEYS,VENKEYS.BO,BSE,equity,Venky's (India) Limited
VENTIVE,VENTIVE.BO,BSE,equity,Ventive Hospitality Limited
VENUSPIPES,VENUSPIPES.BO,BSE,equity,Venus Pipes & Tubes Limited
VESUVIUS,VESUVIUS.BO,BSE,equity,Vesuvius India Limited
VIDHIING,VIDHIING.BO,BSE,equity,Vidhi Specialty Food Ingredients Limited
VIDYAWIRES,VIDYAWIRES.BO,BSE,equity,Vidya Wires Limited
VIKASECO,VIKASECO.BO,BSE,equity,Vikas EcoTech Limited
VIKRAN,VIKRAN.BO,BSE,equity,Vikran Engineering Limited
VINDHYATEL,VINDHYATEL.BO,BSE,equity,Vindhya Telelinks Limited
VINNY,VINNY.BO,BSE,equity,Vinny Overseas Limited
VINYLINDIA,VINYLINDIA.BO,BSE,equity,Vinyl Chemicals (India) Limited
VIPCLOTHNG,VIPCLOTHNG.BO,BSE,equity,VIP Clothing Limited
VIPIND,VIPIND.BO,BSE,equity,VIP Industries Limited
VIRINCHI,VIRINCHI.BO,BSE,equity,Virinchi Limited
VIVIDHA,VIVIDHA.BO,BSE,equity,Visagar Polytex Limited
VIVIMEDLAB,VIVIMEDLAB.BO,BSE,equity,Vivimed Labs Limited
VLEGOV,VLEGOV.BO,BSE,equity,VL E-Governance & IT Solutions Limited
VMSTMT,VMSTMT.BO,BSE,equity,VMS TMT Limited
VPRPL,VPRPL.BO,BSE,equity,Vishnu Prakash R Punglia Limited
VRAJ,VRAJ.BO,BSE,equity,Vraj Iron and Steel Limited
VSTL,VSTL.BO,BSE,equity,Vibhor Steel Tubes Limited
WAAREEINDO,WAAREEINDO.BO,BSE,equity,Indosolar Limited
WALCHANNAG,WALCHANNAG.BO,BSE,equity,Walchandnagar Industries Limited
WANBURY,WANBURY.BO,BSE,equity,Wanbury Limited
WCIL,WCIL.BO,BSE,equity,Western Carriers (India) Limited
WEALTH,WEALTH.BO,BSE,equity,Wealth First Portfolio Managers Limited
WENDT,WENDT.BO,BSE,equity,Wendt (India) Limited
WESTLIFE,WESTLIFE.BO,BSE,equity,WESTLIFE FOODWORLD LIMITED
WEWORK,WEWORK.BO,BSE,equity,WeWork India Management Limited
WILLAMAGOR,WILLAMAGOR.BO,BSE,equity,Williamson Magor & Company Limited
WINDLAS,WINDLAS.BO,BSE,equity,Windlas Biotech Limited
WIPRO,WIPRO.BO,BSE,equity,Wipro Limited
WOCKPHARMA,WOCKPHARMA.BO,BSE,equity,Wockhardt Limited
WONDERLA,WONDERLA.BO,BSE,equity,Wonderla Holidays Limited
WORTH,WORTH.BO,BSE,equity,
WORTHPERI,WORTHPERI.BO,BSE,equity,Worth Peripherals Limited
WSTCSTPAPR,WSTCSTPAPR.BO,BSE,equity,West Coast Paper Mills Limited
XCHANGING,XCHANGING.BO,BSE,equity,Xchanging Solutions Limited
XPROINDIA,XPROINDIA.BO,BSE,equity,Xpro India Limited
YUKEN,YUKEN.BO,BSE,equity,Yuken India Limited
ZEELEARN,ZEELEARN.BO,BSE,equity,Zee Learn Limited
ZENITHEXPO,ZENITHEXPO.BO,BSE,equity,Zenith Exports Limited
ZENTEC,ZENTEC.BO,BSE,equity,Zen Technologies Limited
ZFCVINDIA,ZFCVINDIA.BO,BSE,equity,ZF Commercial Vehicle Control Systems India Limited
ZIMLAB,ZIMLAB.BO,BSE,equity,Zim Laboratories Limited
ZODIAC,ZODIAC.BO,BSE,equity,Zodiac Energy Limited
ZUARI,ZUARI.BO,BSE,equity,Zuari Agro Chemicals Limited
ZUARIIND,ZUARIIND.BO,BSE,equity,ZUARI INDUSTRIES LIMITED
