display_name,yahoo_symbol,exchange,type,company_name
JAYKAY,JAYKAY.NS,NSE,equity,Jaykay Enterprises Limited
JAYNECOIND,JAYNECOIND.NS,NSE,equity,Jayaswal Neco Industries Limited
JAYSREETEA,JAYSREETEA.NS,NSE,equity,Jayshree Tea & Industries Limited
JBCHEPHARM,JBCHEPHARM.NS,NSE,equity,JB Chemicals & Pharmaceuticals Limited
JBMA,JBMA.NS,NSE,equity,JBM Auto Limited
JCHAC,JCHAC.NS,NSE,equity,
JETFREIGHT,JETFREIGHT.NS,NSE,equity,Jet Freight Logistics Limited
JGCHEM,JGCHEM.NS,NSE,equity,J.G.Chemicals Limited
JHS,JHS.NS,NSE,equity,JHS Svendgaard Laboratories Limited
JINDALPHOT,JINDALPHOT.NS,NSE,equity,Jindal Photo Limited
JINDALPOLY,JINDALPOLY.NS,NSE,equity,Jindal Poly Films Limited
JINDALSAW,JINDALSAW.NS,NSE,equity,Jindal Saw Limited
JINDALSTEL,JINDALSTEL.NS,NSE,equity,JINDAL STEEL LIMITED
JINDRILL,JINDRILL.NS,NSE,equity,Jindal Drilling And Industries Limited
JINDWORLD,JINDWORLD.NS,NSE,equity,Jindal Worldwide Limited
JIOFIN,JIOFIN.NS,NSE,equity,Jio Financial Services Limited
JISLDVREQS,JISLDVREQS.NS,NSE,equity,Jain Irrigation Systems Limited
JISLJALEQS,JISLJALEQS.NS,NSE,equity,Jain Irrigation Systems Limited
JITFINFRA,JITFINFRA.NS,NSE,equity,JITF Infralogistics Limited
JKCEMENT,JKCEMENT.NS,NSE,equity,JK Cement Limited
JKIL,JKIL.NS,NSE,equity,J.Kumar Infraprojects Limited
JKIPL,JKIPL.NS,NSE,equity,Jinkushal Industries Limited
JKLAKSHMI,JKLAKSHMI.NS,NSE,equity,JK Lakshmi Cement Limited
JKPAPER,JKPAPER.NS,NSE,equity,JK Paper Limited
JKTYRE,JKTYRE.NS,NSE,equity,JK Tyre & Industries Limited
JLHL,JLHL.NS,NSE,equity,Jupiter Life Line Hospitals Limited
JMA,JMA.NS,NSE,equity,Jullundur Motor Agency (Delhi) Limited
JMFINANCIL,JMFINANCIL.NS,NSE,equity,JM Financial Limited
JNKINDIA,JNKINDIA.NS,NSE,equity,JNK India Limited
JOCIL,JOCIL.NS,NSE,equity,Jocil Limited
JPASSOCIAT,JPASSOCIAT.NS,NSE,equity,Jaiprakash Associates Limited
JPOLYINVST,JPOLYINVST.NS,NSE,equity,Jindal Poly Investment and Finance Company Limited
JPPOWER,JPPOWER.NS,NSE,equity,Jaiprakash Power Ventures Limited
JSFB,JSFB.NS,NSE,equity,Jana Small Finance Bank Limited
JSL,JSL.NS,NSE,equity,Jindal Stainless Limited
JSLL,JSLL.NS,NSE,equity,Jeena Sikho Lifecare Limited
JSWCEMENT,JSWCEMENT.NS,NSE,equity,JSW Cement Limited
JSWENERGY,JSWENERGY.NS,NSE,equity,JSW Energy Limited
JSWHL,JSWHL.NS,NSE,equity,JSW Holdings Limited
JSWINFRA,JSWINFRA.NS,NSE,equity,JSW Infrastructure Limited
JSWSTEEL,JSWSTEEL.NS,NSE,equity,JSW Steel Limited
JTEKTINDIA,JTEKTINDIA.NS,NSE,equity,Jtekt India Limited
JTLIND,JTLIND.NS,NSE,equity,JTL INDUSTRIES LIMITED
JUBLCPL,JUBLCPL.NS,NSE,equity,Jubilant Agri and Consumer Products Limited
JUBLFOOD,JUBLFOOD.NS,NSE,equity,Jubilant Foodworks Limited
JUBLINDS,JUBLINDS.NS,NSE,equity,
JUBLINGREA,JUBLINGREA.NS,NSE,equity,Jubilant Ingrevia Limited
JUBLPHARMA,JUBLPHARMA.NS,NSE,equity,Jubilant Pharmova Limited
JUNIORBEES,JUNIORBEES.NS,NSE,equity,
JUNIPER,JUNIPER.NS,NSE,equity,Juniper Hotels Limited
JUSTDIAL,JUSTDIAL.NS,NSE,equity,Just Dial Limited
JWL,JWL.NS,NSE,equity,Jupiter Wagons Limited
JYOTHYLAB,JYOTHYLAB.NS,NSE,equity,Jyothy Labs Limited
JYOTICNC,JYOTICNC.NS,NSE,equity,Jyoti CNC Automation Limited
JYOTISTRUC,JYOTISTRUC.NS,NSE,equity,Jyoti Structures Limited
KABRAEXTRU,KABRAEXTRU.NS,NSE,equity,Kabra Extrusion Technik Limited
KAJARIACER,KAJARIACER.NS,NSE,equity,Kajaria Ceramics Limited
KAKATCEM,KAKATCEM.NS,NSE,equity,Kakatiya Cement Sugar & Industries Limited
KALAMANDIR,KALAMANDIR.NS,NSE,equity,Sai Silks (Kalamandir) Limited
KALPATARU,KALPATARU.NS,NSE,equity,Kalpataru Limited
KALYANIFRG,KALYANIFRG.NS,NSE,equity,Kalyani Forge Limited
KALYANKJIL,KALYANKJIL.NS,NSE,equity,Kalyan Jewellers India Limited
KAMATHOTEL,KAMATHOTEL.NS,NSE,equity,Kamat Hotels (I) Limited
KAMDHENU,KAMDHENU.NS,NSE,equity,Kamdhenu Limited
KAMOPAINTS,KAMOPAINTS.NS,NSE,equity,Kamdhenu Ventures Limited
KANANIIND,KANANIIND.NS,NSE,equity,Kanani Industries Limited
KANORICHEM,KANORICHEM.NS,NSE,equity,Kanoria Chemicals & Industries Limited
KANPRPLA,KANPRPLA.NS,NSE,equity,Kanpur Plastipack Limited
KANSAINER,KANSAINER.NS,NSE,equity,Kansai Nerolac Paints Limited
KAPSTON,KAPSTON.NS,NSE,equity,Kapston Services Limited
KARMAENG,KARMAENG.NS,NSE,equity,Karma Energy Limited
KARURVYSYA,KARURVYSYA.NS,NSE,equity,Karur Vysya Bank Limited
KAUSHALYA,KAUSHALYA.NS,NSE,equity,Kaushalya Infrastructure Development Corporation Limited
KAVDEFENCE,KAVDEFENCE.NS,NSE,equity,Kavveri Defence & Wireless Technologies Limited
KAVVERITEL,KAVVERITEL.NS,NSE,equity,
KAYA,KAYA.NS,NSE,equity,Kaya Limited
KAYNES,KAYNES.NS,NSE,equity,Kaynes Technology India Limited
KBCGLOBAL,KBCGLOBAL.NS,NSE,equity,
KCP,KCP.NS,NSE,equity,KCP Limited
KCPSUGIND,KCPSUGIND.NS,NSE,equity,KCP Sugar and Industries Corporation Limited
KDDL,KDDL.NS,NSE,equity,KDDL Limited
KEC,KEC.NS,NSE,equity,KEC International Limited
KECL,KECL.NS,NSE,equity,Kirloskar Electric Company Limited
KEEPLEARN,KEEPLEARN.NS,NSE,equity,DSJ Keep Learning Limited
KEI,KEI.NS,NSE,equity,KEI Industries Limited
KELLTONTEC,KELLTONTEC.NS,NSE,equity,Kellton Tech Solutions Limited
KERNEX,KERNEX.NS,NSE,equity,Kernex Microsystems (India) Limited
KESORAMIND,KESORAMIND.NS,NSE,equity,Kesoram Industries Limited
KEYFINSERV,KEYFINSERV.NS,NSE,equity,Keynote Financial Services Limited
KFINTECH,KFINTECH.NS,NSE,equity,Kfin Technologies Limited
KHADIM,KHADIM.NS,NSE,equity,Khadim India Limited
KHAICHEM,KHAICHEM.NS,NSE,equity,Khaitan Chemicals & Fertilizers Limited
KHAITANLTD,KHAITANLTD.NS,NSE,equity,Khaitan (India) Limited
KHANDSE,KHANDSE.NS,NSE,equity,Khandwala Securities Limited
KICL,KICL.NS,NSE,equity,Kalyani Investment Company Limited
KILITCH,KILITCH.NS,NSE,equity,Kilitch Drugs (India) Limited
KIMS,KIMS.NS,NSE,equity,Krishna Institute of Medical Sciences Limited
KINGFA,KINGFA.NS,NSE,equity,Kingfa Science & Technology (India) Limited
KIOCL,KIOCL.NS,NSE,equity,KIOCL Limited
KIRIINDUS,KIRIINDUS.NS,NSE,equity,Kiri Industries Limited
KIRLOSBROS,KIRLOSBROS.NS,NSE,equity,Kirloskar Brothers Limited
KIRLOSENG,KIRLOSENG.NS,NSE,equity,Kirloskar Oil Engines Limited
KIRLOSIND,KIRLOSIND.NS,NSE,equity,Kirloskar Industries Limited
KIRLPNU,KIRLPNU.NS,NSE,equity,Kirloskar Pneumatic Company Limited
KITEX,KITEX.NS,NSE,equity,Kitex Garments Limited
KKCL,KKCL.NS,NSE,equity,Kewal Kiran Clothing Limited
KMEW,KMEW.NS,NSE,equity,Knowledge Marine & Engineering Works Limited
KMSUGAR,KMSUGAR.NS,NSE,equity,K.M.Sugar Mills Limited
KNAGRI,KNAGRI.NS,NSE,equity,KN Agri Resources Limited
KNRCON,KNRCON.NS,NSE,equity,KNR Constructions Limited
KOHINOOR,KOHINOOR.NS,NSE,equity,Kohinoor Foods Limited
KOKUYOCMLN,KOKUYOCMLN.NS,NSE,equity,Kokuyo Camlin Limited
KOLTEPATIL,KOLTEPATIL.NS,NSE,equity,Kolte - Patil Developers Limited
KOPRAN,KOPRAN.NS,NSE,equity,Kopran Limited
KOTAKALPHA,KOTAKALPHA.NS,NSE,equity,
KOTAKBANK,KOTAKBANK.NS,NSE,equity,Kotak Mahindra Bank Limited
KOTAKBKETF,KOTAKBKETF.NS,NSE,equity,
KOTAKCONS,KOTAKCONS.NS,NSE,equity,
KOTAKGOLD,KOTAKGOLD.NS,NSE,equity,
KOTAKIT,KOTAKIT.NS,NSE,equity,
KOTAKLIQ,KOTAKLIQ.NS,NSE,equity,
KOTAKLOVOL,KOTAKLOVOL.NS,NSE,equity,
KOTAKMID50,KOTAKMID50.NS,NSE,equity,
KOTAKMNC,KOTAKMNC.NS,NSE,equity,
KOTAKNIFTY,KOTAKNIFTY.NS,NSE,equity,
KOTAKNV20,KOTAKNV20.NS,NSE,equity,
KOTAKPSUBK,KOTAKPSUBK.NS,NSE,equity,
KOTAKSILVE,KOTAKSILVE.NS,NSE,equity,
KOTARISUG,KOTARISUG.NS,NSE,equity,Kothari Sugars And Chemicals Limited
KOTHARIPET,KOTHARIPET.NS,NSE,equity,Kothari Petrochemicals Limited
KOTHARIPRO,KOTHARIPRO.NS,NSE,equity,Kothari Products Limited
KPEL,KPEL.NS,NSE,equity,K.P. Energy Limited
KPIGREEN,KPIGREEN.NS,NSE,equity,KPI Green Energy Limited
KPIL,KPIL.NS,NSE,equity,Kalpataru Projects International Limited
KPITTECH,KPITTECH.NS,NSE,equity,KPIT Technologies Limited
KPRMILL,KPRMILL.NS,NSE,equity,K.P.R. Mill Limited
KRBL,KRBL.NS,NSE,equity,KRBL Limited
KREBSBIO,KREBSBIO.NS,NSE,equity,Krebs Biochemicals and Industries Limited
KRIDHANINF,KRIDHANINF.NS,NSE,equity,Kridhan Infra Limited
KRISHANA,KRISHANA.NS,NSE,equity,Krishana Phoschem Limited
KRISHIVAL,KRISHIVAL.NS,NSE,equity,Krishival Foods Limited
KRISHNADEF,KRISHNADEF.NS,NSE,equity,Krishna Defence And Allied Industries Limited
KRITI,KRITI.NS,NSE,equity,Kriti Industries (India) Limited
KRITIKA,KRITIKA.NS,NSE,equity,Kritika Wires Limited
KRITINUT,KRITINUT.NS,NSE,equity,Kriti Nutrients Limited
KRN,KRN.NS,NSE,equity,KRN Heat Exchanger and Refrigeration Limited
KRONOX,KRONOX.NS,NSE,equity,Kronox Lab Sciences Limited
KROSS,KROSS.NS,NSE,equity,Kross Limited
KRSNAA,KRSNAA.NS,NSE,equity,Krsnaa Diagnostics Limited
KRYSTAL,KRYSTAL.NS,NSE,equity,Krystal Integrated Services Limited
KSB,KSB.NS,NSE,equity,Ksb Limited
KSCL,KSCL.NS,NSE,equity,Kaveri Seed Company Limited
KSHINTL,KSHINTL.NS,NSE,equity,KSH International Limited
KSHITIJPOL,KSHITIJPOL.NS,NSE,equity,Kshitij Polyline Limited
KSL,KSL.NS,NSE,equity,Kalyani Steels Limited
KSOLVES,KSOLVES.NS,NSE,equity,Ksolves India Limited
KSR,KSR.NS,NSE,equity,KSR Footwear Limited
KTKBANK,KTKBANK.NS,NSE,equity,The Karnataka Bank Limited
KUANTUM,KUANTUM.NS,NSE,equity,Kuantum Papers Limited
KWIL,KWIL.NS,NSE,equity,Kwality Wall's (India) Limited
L&TFH,L&TFH.NS,NSE,equity,
LAGNAM,LAGNAM.NS,NSE,equity,Lagnam Spintex Limited
LAL,LAL.NS,NSE,equity,Lorenzini Apparels Limited
LALPATHLAB,LALPATHLAB.NS,NSE,equity,Dr. Lal Path Labs Ltd.
LAMBODHARA,LAMBODHARA.NS,NSE,equity,Lambodhara Textiles Limited
LANCORHOL,LANCORHOL.NS,NSE,equity,Lancor Holdings Limited
LANDMARK,LANDMARK.NS,NSE,equity,Landmark Cars Limited
LAOPALA,LAOPALA.NS,NSE,equity,La Opala RG Limited
LASA,LASA.NS,NSE,equity,Lasa Supergenerics Limited
LATENTVIEW,LATENTVIEW.NS,NSE,equity,Latent View Analytics Limited
LATTEYS,LATTEYS.NS,NSE,equity,Latteys Industries Limited
LAURUSLABS,LAURUSLABS.NS,NSE,equity,Laurus Labs Limited
LAXMICOT,LAXMICOT.NS,NSE,equity,Laxmi Cotspin Limited
LAXMIDENTL,LAXMIDENTL.NS,NSE,equity,Laxmi Dental Limited
LAXMIINDIA,LAXMIINDIA.NS,NSE,equity,Laxmi India Finance Limited
LAXMIMACH,LAXMIMACH.NS,NSE,equity,
LCCINFOTEC,LCCINFOTEC.NS,NSE,equity,LCC Infotech Limited
LEMERITE,LEMERITE.NS,NSE,equity,Le Merite Exports Limited
LEMONTREE,LEMONTREE.NS,NSE,equity,Lemon Tree Hotels Limited
LENSKART,LENSKART.NS,NSE,equity,Lenskart Solutions Limited
LEXUS,LEXUS.NS,NSE,equity,Lexus Granito (India) Limited
LFIC,LFIC.NS,NSE,equity,Lakshmi Finance & Industrial Corporation Limited
LGBBROSLTD,LGBBROSLTD.NS,NSE,equity,LG Balakrishnan & Bros Limited
LGBFORGE,LGBFORGE.NS,NSE,equity,
LGEINDIA,LGEINDIA.NS,NSE,equity,LG Electronics India Limited
LGHL,LGHL.NS,NSE,equity,Laxmi Goldorna House Limited
LIBAS,LIBAS.NS,NSE,equity,Libas Consumer Products Limited
LIBERTSHOE,LIBERTSHOE.NS,NSE,equity,Liberty Shoes Limited
LICHSGFIN,LICHSGFIN.NS,NSE,equity,LIC Housing Finance Limited
LICI,LICI.NS,NSE,equity,Life Insurance Corporation Of India
LICMFGOLD,LICMFGOLD.NS,NSE,equity,
LICNETFGSC,LICNETFGSC.NS,NSE,equity,
LICNETFN50,LICNETFN50.NS,NSE,equity,
LICNETFSEN,LICNETFSEN.NS,NSE,equity,
LICNFNHGP,LICNFNHGP.NS,NSE,equity,
LICNMID100,LICNMID100.NS,NSE,equity,
LIKHITHA,LIKHITHA.NS,NSE,equity,Likhitha Infrastructure Limited
LINC,LINC.NS,NSE,equity,Linc Limited
LINCOLN,LINCOLN.NS,NSE,equity,Lincoln Pharmaceuticals Limited
LINDEINDIA,LINDEINDIA.NS,NSE,equity,Linde India Limited
LIQGRWBEES,LIQGRWBEES.NS,NSE,equity,
LIQUID,LIQUID.NS,NSE,equity,
LIQUID1,LIQUID1.NS,NSE,equity,
LIQUIDADD,LIQUIDADD.NS,NSE,equity,
LIQUIDBEES,LIQUIDBEES.NS,NSE,equity,
LIQUIDBETF,LIQUIDBETF.NS,NSE,equity,
LIQUIDCASE,LIQUIDCASE.NS,NSE,equity,
LIQUIDETF,LIQUIDETF.NS,NSE,equity,
LIQUIDIETF,LIQUIDIETF.NS,NSE,equity,
LIQUIDPLUS,LIQUIDPLUS.NS,NSE,equity,
LIQUIDSBI,LIQUIDSBI.NS,NSE,equity,
LIQUIDSHRI,LIQUIDSHRI.NS,NSE,equity,
LLOYDSENGG,LLOYDSENGG.NS,NSE,equity,LLOYDS ENGINEERING WORKS LIMITED
LLOYDSENT,LLOYDSENT.NS,NSE,equity,Lloyds Enterprises Limited
LLOYDSME,LLOYDSME.NS,NSE,equity,Lloyds Metals And Energy Limited
LMW,LMW.NS,NSE,equity,LMW Limited
LODHA,LODHA.NS,NSE,equity,Lodha Developers Limited
LOKESHMACH,LOKESHMACH.NS,NSE,equity,Lokesh Machines Limited
LORDSCHLO,LORDSCHLO.NS,NSE,equity,Lords Chloro Alkali Limited
LOTUSDEV,LOTUSDEV.NS,NSE,equity,Sri Lotus Developers and Realty Limited
LOTUSEYE,LOTUSEYE.NS,NSE,equity,Lotus Eye Hospital and Institute Limited
LOVABLE,LOVABLE.NS,NSE,equity,Lovable Lingerie Limited
LOWVOL,LOWVOL.NS,NSE,equity,
LOWVOL1,LOWVOL1.NS,NSE,equity,
LOWVOLIETF,LOWVOLIETF.NS,NSE,equity,
LOYALTEX,LOYALTEX.NS,NSE,equity,Loyal Textile Mills Limited
LPDC,LPDC.NS,NSE,equity,Landmark Property Development Company Limited
LT,LT.NS,NSE,equity,Larsen & Toubro Limited
LTF,LTF.NS,NSE,equity,L&T Finance Limited
LTFOODS,LTFOODS.NS,NSE,equity,LT Foods Limited
LTGILTBEES,LTGILTBEES.NS,NSE,equity,
LTGILTCASE,LTGILTCASE.NS,NSE,equity,
LTIM,LTIM.NS,NSE,equity,
LTM,LTM.NS,NSE,equity,LTIMindtree Limited
LTTS,LTTS.NS,NSE,equity,L&T Technology Services Limited
LUMAXIND,LUMAXIND.NS,NSE,equity,Lumax Industries Limited
LUMAXTECH,LUMAXTECH.NS,NSE,equity,Lumax Auto Technologies Limited
LUPIN,LUPIN.NS,NSE,equity,Lupin Limited
LUXIND,LUXIND.NS,NSE,equity,Lux Industries Limited
LXCHEM,LXCHEM.NS,NSE,equity,Laxmi Organic Industries Limited
LYKALABS,LYKALABS.NS,NSE,equity,Lyka Labs Limited
LYPSAGEMS,LYPSAGEMS.NS,NSE,equity,Lypsa Gems & Jewellery Limited
M&M,M&M.NS,NSE,equity,Mahindra & Mahindra Limited
M&MFIN,M&MFIN.NS,NSE,equity,Mahindra & Mahindra Financial Services Limited
MAANALU,MAANALU.NS,NSE,equity,Maan Aluminium Limited
MACPOWER,MACPOWER.NS,NSE,equity,Macpower CNC Machines Limited
MADHAV,MADHAV.NS,NSE,equity,Madhav Marbles and Granites Limited
MADHUCON,MADHUCON.NS,NSE,equity,Madhucon Projects Limited
MADRASFERT,MADRASFERT.NS,NSE,equity,Madras Fertilizers Limited
MAFANG,MAFANG.NS,NSE,equity,
MAGADSUGAR,MAGADSUGAR.NS,NSE,equity,Magadh Sugar & Energy Limited
MAGNUM,MAGNUM.NS,NSE,equity,Magnum Ventures Limited
MAHABANK,MAHABANK.NS,NSE,equity,Bank of Maharashtra
MAHAPEXLTD,MAHAPEXLTD.NS,NSE,equity,Maha Rashtra Apex Corporation Limited
MAHASTEEL,MAHASTEEL.NS,NSE,equity,Mahamaya Steel Industries Limited
MAHEPC,MAHEPC.NS,NSE,equity,Mahindra EPC Irrigation Limited
MAHESHWARI,MAHESHWARI.NS,NSE,equity,Maheshwari Logistics Limited
MAHKTECH,MAHKTECH.NS,NSE,equity,
MAHLIFE,MAHLIFE.NS,NSE,equity,Mahindra Lifespace Developers Limited
MAHLOG,MAHLOG.NS,NSE,equity,Mahindra Logistics Limited
MAHSCOOTER,MAHSCOOTER.NS,NSE,equity,Maharashtra Scooters Limited
MAHSEAMLES,MAHSEAMLES.NS,NSE,equity,Maharashtra Seamless Limited
MAITHANALL,MAITHANALL.NS,NSE,equity,Maithan Alloys Limited
MAKEINDIA,MAKEINDIA.NS,NSE,equity,
MALLCOM,MALLCOM.NS,NSE,equity,Mallcom (India) Limited
MALUPAPER,MALUPAPER.NS,NSE,equity,Malu Paper Mills Limited
MAMATA,MAMATA.NS,NSE,equity,Mamata Machinery Limited
MANAKALUCO,MANAKALUCO.NS,NSE,equity,Manaksia Aluminium Company Limited
MANAKCOAT,MANAKCOAT.NS,NSE,equity,Manaksia Coated Metals & Industries Limited
MANAKSIA,MANAKSIA.NS,NSE,equity,Manaksia Limited
MANAKSTEEL,MANAKSTEEL.NS,NSE,equity,Manaksia Steels Limited
MANALIPETC,MANALIPETC.NS,NSE,equity,Manali Petrochemicals Limited
MANAPPURAM,MANAPPURAM.NS,NSE,equity,Manappuram Finance Limited
MANBA,MANBA.NS,NSE,equity,Manba Finance Limited
MANCREDIT,MANCREDIT.NS,NSE,equity,Mangal Credit and Fincorp Limited
MANGALAM,MANGALAM.NS,NSE,equity,Mangalam Drugs And Organics Limited
MANGCHEFER,MANGCHEFER.NS,NSE,equity,
MANGLMCEM,MANGLMCEM.NS,NSE,equity,Mangalam Cement Limited
MANINDS,MANINDS.NS,NSE,equity,Man Industries (India) Limited
MANINFRA,MANINFRA.NS,NSE,equity,Man Infraconstruction Limited
MANKIND,MANKIND.NS,NSE,equity,Mankind Pharma Limited
MANOMAY,MANOMAY.NS,NSE,equity,Manomay Tex India Limited
MANORAMA,MANORAMA.NS,NSE,equity,Manorama Industries Limited
MANORG,MANORG.NS,NSE,equity,Mangalam Organics Limited
MANUFGBEES,MANUFGBEES.NS,NSE,equity,
MANUGRAPH,MANUGRAPH.NS,NSE,equity,Manugraph India Limited
MANYAVAR,MANYAVAR.NS,NSE,equity,Vedant Fashions Limited
MAPMYINDIA,MAPMYINDIA.NS,NSE,equity,C.E. Info Systems Limited
MARALOVER,MARALOVER.NS,NSE,equity,Maral Overseas Limited
MARATHON,MARATHON.NS,NSE,equity,Marathon Nextgen Realty Limited
MARICO,MARICO.NS,NSE,equity,Marico Limited
MARINE,MARINE.NS,NSE,equity,Marine Electricals (India) Limited
MARKOLINES,MARKOLINES.NS,NSE,equity,Markolines Pavement Technologies Limited
MARKSANS,MARKSANS.NS,NSE,equity,Marksans Pharma Limited
MARSHALL,MARSHALL.NS,NSE,equity,
MARUTI,MARUTI.NS,NSE,equity,Maruti Suzuki India Limited
MASFIN,MASFIN.NS,NSE,equity,MAS Financial Services Limited
MASKINVEST,MASKINVEST.NS,NSE,equity,Mask Investments Limited
MASPTOP50,MASPTOP50.NS,NSE,equity,
MASTEK,MASTEK.NS,NSE,equity,Mastek Limited
MASTERTR,MASTERTR.NS,NSE,equity,Master Trust Limited
MATRIMONY,MATRIMONY.NS,NSE,equity,Matrimony.Com Limited
MAWANASUG,MAWANASUG.NS,NSE,equity,Mawana Sugars Limited
MAXESTATES,MAXESTATES.NS,NSE,equity,Max Estates Limited
MAXHEALTH,MAXHEALTH.NS,NSE,equity,Max Healthcare Institute Limited
MAXIND,MAXIND.NS,NSE,equity,Max India Limited
MAYURUNIQ,MAYURUNIQ.NS,NSE,equity,Mayur Uniquoters Ltd
MAZDA,MAZDA.NS,NSE,equity,Mazda Limited
MAZDOCK,MAZDOCK.NS,NSE,equity,Mazagon Dock Shipbuilders Limited
MBAPL,MBAPL.NS,NSE,equity,Madhya Bharat Agro Products Limited
MBECL,MBECL.NS,NSE,equity,
MBEL,MBEL.NS,NSE,equity,M & B Engineering Limited
MBLINFRA,MBLINFRA.NS,NSE,equity,MBL Infrastructure Limited
MCDOWELL-N,MCDOWELL-N.NS,NSE,equity,
MCL,MCL.NS,NSE,equity,Madhav Copper Limited
MCLEODRUSS,MCLEODRUSS.NS,NSE,equity,Mcleod Russel India Limited
MCLOUD,MCLOUD.NS,NSE,equity,Magellanic Cloud Limited
MCX,MCX.NS,NSE,equity,Multi Commodity Exchange of India Limited
MEDANTA,MEDANTA.NS,NSE,equity,Global Health Limited
MEDIASSIST,MEDIASSIST.NS,NSE,equity,Medi Assist Healthcare Services Limited
MEDICAMEQ,MEDICAMEQ.NS,NSE,equity,Medicamen Biotech Limited
MEDICO,MEDICO.NS,NSE,equity,Medico Remedies Limited
MEDPLUS,MEDPLUS.NS,NSE,equity,Medplus Health Services Limited
MEESHO,MEESHO.NS,NSE,equity,Meesho Limited
MEGASOFT,MEGASOFT.NS,NSE,equity,
MEGASTAR,MEGASTAR.NS,NSE,equity,Megastar Foods Limited
MEIL,MEIL.NS,NSE,equity,Mangal Electrical Industries Limited
MENONBE,MENONBE.NS,NSE,equity,Menon Bearings Limited
MEP,MEP.NS,NSE,equity,MEP Infrastructure Developers Limited
METAL,METAL.NS,NSE,equity,
METALIETF,METALIETF.NS,NSE,equity,
METROBRAND,METROBRAND.NS,NSE,equity,Metro Brands Limited
METROPOLIS,METROPOLIS.NS,NSE,equity,Metropolis Healthcare Limited
MFML,MFML.NS,NSE,equity,Mahalaxmi Fabric Mills Limited
MFSL,MFSL.NS,NSE,equity,Max Financial Services Limited
MGEL,MGEL.NS,NSE,equity,Mangalam Global Enterprise Limited
MGL,MGL.NS,NSE,equity,Mahanagar Gas Limited
MHLXMIRU,MHLXMIRU.NS,NSE,equity,Mahalaxmi Rubtech Limited
MHRIL,MHRIL.NS,NSE,equity,Mahindra Holidays & Resorts India Limited
MICEL,MICEL.NS,NSE,equity,MIC Electronics Limited
MID150,MID150.NS,NSE,equity,
MID150BEES,MID150BEES.NS,NSE,equity,
MID150CASE,MID150CASE.NS,NSE,equity,
MIDCAP,MIDCAP.NS,NSE,equity,
MIDCAPADD,MIDCAPADD.NS,NSE,equity,
MIDCAPBETA,MIDCAPBETA.NS,NSE,equity,
MIDCAPETF,MIDCAPETF.NS,NSE,equity,
MIDCAPIETF,MIDCAPIETF.NS,NSE,equity,
MIDHANI,MIDHANI.NS,NSE,equity,Mishra Dhatu Nigam Limited
MIDQ50ADD,MIDQ50ADD.NS,NSE,equity,
MIDSELIETF,MIDSELIETF.NS,NSE,equity,
MIDSMALL,MIDSMALL.NS,NSE,equity,
MIDWESTLTD,MIDWESTLTD.NS,NSE,equity,Midwest Limited
MINDACORP,MINDACORP.NS,NSE,equity,Minda Corporation Limited
MINDTECK,MINDTECK.NS,NSE,equity,Mindteck (India) Limited
MIRCELECTR,MIRCELECTR.NS,NSE,equity,MIRC Electronics Limited
MIRZAINT,MIRZAINT.NS,NSE,equity,Mirza International Limited
MITCON,MITCON.NS,NSE,equity,MITCON Consultancy & Engineering Services Limited
MITTAL,MITTAL.NS,NSE,equity,Mittal Life Style Limited
MKPL,MKPL.NS,NSE,equity,M K Proteins Limited
MMFL,MMFL.NS,NSE,equity,MM Forgings Limited
MMP,MMP.NS,NSE,equity,MMP Industries Limited
MMTC,MMTC.NS,NSE,equity,MMTC Limited
MNC,MNC.NS,NSE,equity,
MOALPHA50,MOALPHA50.NS,NSE,equity,
MOBIKWIK,MOBIKWIK.NS,NSE,equity,One Mobikwik Systems Limited
MOCAPITAL,MOCAPITAL.NS,NSE,equity,
MODEFENCE,MODEFENCE.NS,NSE,equity,
MODINATUR,MODINATUR.NS,NSE,equity,Modi Naturals Limited
MODIRUBBER,MODIRUBBER.NS,NSE,equity,Modi Rubber Limited
MODIS,MODIS.NS,NSE,equity,Modis Navnirman Limited
MODISONLTD,MODISONLTD.NS,NSE,equity,MODISON LIMITED
MODTHREAD,MODTHREAD.NS,NSE,equity,Modern Threads (India) Limited
MOENERGY,MOENERGY.NS,NSE,equity,
MOGOLD,MOGOLD.NS,NSE,equity,
MOGSEC,MOGSEC.NS,NSE,equity,
MOHEALTH,MOHEALTH.NS,NSE,equity,
MOHITIND,MOHITIND.NS,NSE,equity,Mohit Industries Limited
MOIL,MOIL.NS,NSE,equity,MOIL Limited
MOINFRA,MOINFRA.NS,NSE,equity,
MOIPO,MOIPO.NS,NSE,equity,
MOKSH,MOKSH.NS,NSE,equity,Moksh Ornaments Limited
MOL,MOL.NS,NSE,equity,Meghmani Organics Limited
MOLDTECH,MOLDTECH.NS,NSE,equity,Mold-Tek Technologies Limited
MOLDTKPAC,MOLDTKPAC.NS,NSE,equity,Mold-Tek Packaging Limited
MOLOWVOL,MOLOWVOL.NS,NSE,equity,
MOM100,MOM100.NS,NSE,equity,
MOM30IETF,MOM30IETF.NS,NSE,equity,
MOM50,MOM50.NS,NSE,equity,
MOMENTUM,MOMENTUM.NS,NSE,equity,
MOMENTUM30,MOMENTUM30.NS,NSE,equity,
MOMENTUM50,MOMENTUM50.NS,NSE,equity,
MOMGF,MOMGF.NS,NSE,equity,
